u x R1 R2 R3
9.8058106025476111 18138.836880146362 123435290.23756102 1492246491751.3906 20295427769332036
9.8078360114951337 18175.612673099062 123936456.82844335 1501343777716.7996 20460564914331388
9.8098614204426546 18212.463027555106 124439660.48298000 1510496519181.3293 20627045646428040
9.8118868293901773 18249.388094685135 124944912.64902501 1519705055099.9766 20794880896802732
9.8139122383376982 18286.388025966153 125452212.25627932 1528969725188.1082 20964081685611856
9.8159376472852209 18323.462973182402 125961565.42855209 1538290871358.1792 21134659122618360
9.8179630562327418 18360.613088425744 126472990.35634394 1547668837769.9875 21306624407945004
9.8199884651802645 18397.838524096518 126986499.41722567 1557103971368.4451 21479988832871468
9.8220138741277854 18435.139432903925 127502080.70083909 1566596620239.5991 21654763780557140
9.8240392830753080 18472.515967866908 128019755.68674004 1576147134380.1858 21830960726696984
9.8260646920228307 18509.968282314549 128539530.67206050 1585755866965.7800 22008591240347324
9.8280901009703516 18547.496529886797 129061421.67109722 1595423172641.7405 22187666984696700
9.8301155099178743 18585.100864535212 129585436.01698524 1605149408907.7468 22368199717830140
9.8321409188653952 18622.781440523337 130111581.44587854 1614934935354.3584 22550201293544772
9.8341663278129179 18660.538412427621 130639853.21129812 1624780113306.1165 22733683662099788
9.8361917367604388 18698.371935137769 131170262.21791989 1634685305589.1775 22918658870915808
9.8382171457079615 18736.282163857664 131702834.13113403 1644650877890.2417 23105139065362248
9.8402425546554824 18774.269254105711 132237565.64138067 1654677198855.5686 23293136489662472
9.8422679636030050 18812.333361715773 132774459.49877815 1664764638194.3079 23482663487652620
9.8442933725505259 18850.474642837507 133313520.11793405 1674913567784.3325 23673732503516368
9.8463187814980486 18888.693253937312 133854802.42815314 1685124362928.9307 23866356082633408
9.8483441904455695 18926.989351798667 134398280.03642425 1695397402227.0505 24060546872614816
9.8503695993930922 18965.363093523061 134943953.23631820 1705733064469.7964 24256317624000844
9.8523950083406149 19003.814636530406 135491842.58664480 1716131730836.0137 24453681190978864
9.8544204172881358 19042.344138559769 136041956.48823881 1726593785704.5979 24652650532315420
9.8564458262356585 19080.951757670133 136594303.73875383 1737119615533.4927 24853238712218896
9.8584712351831794 19119.637652240803 137148891.27028087 1747709608693.0955 25055458901170700
9.8604966441307020 19158.401980972325 137705733.96863613 1758364156523.0488 25259324376782692
9.8625220530782229 19197.244902886869 138264830.14614981 1769083652274.9861 25464848524700992
9.8645474620257456 19236.166577329157 138826197.53403130 1779868491596.7664 25672044839425160
9.8665728709732665 19275.167163966835 139389858.82322067 1790719073488.6555 25880926925265940
9.8685982799207892 19314.246822791407 139955803.23215216 1801635799224.3770 26091508497308476
9.8706236888683101 19353.405714118620 140524035.20343989 1812619071288.8333 26303803382195448
9.8726490978158328 19392.643998589385 141094574.45254004 1823669294577.2217 26517825518958992
9.8746745067633555 19431.961837170209 141667441.03526056 1834786878283.7258 26733588960053336
9.8766999157108764 19471.359391153954 142242629.33355677 1845972233053.7336 26951107872343972
9.8787253246583990 19510.836822160592 142820144.60682550 1857225771339.5186 27170396537909156
9.8807507336059199 19550.394292137644 143400006.59609428 1868547908784.0635 27391469354965280
9.8827761425534426 19590.031963361107 143982225.65398917 1879939063670.7705 27614340838890004
9.8848015515009635 19629.749998435851 144566803.71865651 1891399656370.8950 27839025623139476
9.8868269604484862 19669.548560296553 145153766.90837348 1902930110730.9529 28065538460221176
