u w Y P_over_sqrtY rms16 mean16
3513 6.0205656 56.931398 0.345566 0.339146 0.336795
3517 2.0022773 56.866648 -0.123151 0.120925 -0.105733
3523 5.8643362 56.769798 -0.063173 0.079455 -0.025494
3529 2.0022695 56.673279 -0.256172 0.144228 -0.113590
3541 2.0022618 56.481220 -0.079446 0.079119 -0.069918
3547 2.0022580 56.385678 -0.195571 0.088170 -0.008333
3559 2.0022504 56.195561 0.214295 0.176678 0.173230
3571 2.0022428 56.006721 -0.110447 0.089249 -0.083751
3583 2.0022353 55.819146 -0.192221 0.181572 -0.178322
3589 4.6777452 55.725829 0.049259 0.066524 0.022601
3601 5.8624339 55.540128 0.041926 0.050183 -0.031202
3603 6.0200501 55.509298 0.010320 0.059594 0.035760
3607 2.0022204 55.447741 0.107403 0.193318 0.180669
3613 2.0022167 55.355660 -0.138938 0.110500 -0.105530
3631 2.0022057 55.081245 -0.235361 0.166194 -0.159460
3637 2.0022020 54.990377 0.001539 0.082636 -0.061231
3639 6.0198511 54.960154 -0.189568 0.220073 -0.215074
3643 2.0021984 54.899808 -0.165523 0.080973 -0.006097
3661 9.4052665 54.629883 -0.110969 0.157352 -0.152946
3667 5.1738977 54.540496 -0.037755 0.093035 -0.081098
3673 2.0021804 54.451402 0.098549 0.111947 0.101631
3679 5.8606133 54.362599 -0.007288 0.039301 -0.008369
3691 2.0021698 54.185857 0.040188 0.051654 0.029230
3693 6.0195599 54.156512 -0.023124 0.107245 -0.071152
3697 2.0021663 54.097917 0.234946 0.115437 0.066297
3709 2.0021592 53.922890 -0.074128 0.063427 0.001842
3711 6.0194647 53.893829 0.077424 0.065367 -0.027416
3727 2.0021488 53.662463 0.063056 0.051685 0.030094
3733 2.0021453 53.576212 -0.023470 0.065701 -0.051580
3739 2.0021419 53.490238 -0.059354 0.096072 -0.089373
3747 6.0192771 53.376034 0.120384 0.129249 0.126144
3769 2.0021248 53.064473 -0.211152 0.279731 -0.273583
3781 5.1705983 52.896059 -0.061740 0.119989 -0.116111
3783 18.078853 52.868094 -0.066427 0.107283 -0.094508
3787 9.4028554 52.812252 -0.062202 0.087188 -0.085429
3793 2.0021114 52.728711 -0.075551 0.077029 0.008882
3801 28.632768 52.617732 -0.089964 0.046616 -0.029190
3811 4.6660545 52.479664 0.335701 0.318353 0.300214
3819 16.165079 52.369730 -0.067241 0.111707 -0.096857
3823 2.0020948 52.314936 -0.100207 0.116109 -0.107496
3829 9.4020872 52.232959 0.093365 0.082918 0.072103
3837 6.0188235 52.124055 -0.077777 0.106604 -0.101799
3847 2.0020817 51.988563 -0.342154 0.370007 -0.367231
3853 2.0020785 51.907604 0.066327 0.112951 0.007252
3873 6.0186480 51.639556 -0.083529 0.060728 -0.043911
3877 2.0020656 51.586278 -0.031989 0.117816 0.094039
3889 2.0020592 51.427102 0.208098 0.183493 0.179582
3891 6.0185615 51.400668 -0.024401 0.066931 -0.048576
3907 2.0020497 51.190171 -0.250256 0.126251 -0.095410
3909 6.0184758 51.163981 0.026082 0.078527 -0.007171
3913 29.728395 51.111679 0.003450 0.044203 0.038899
3919 2.0020434 51.033427 -0.084156 0.051716 -0.031954
3931 2.0020372 50.877639 0.241103 0.184457 0.154214
3937 4.7419452 50.800102 0.061260 0.043375 0.020241
3943 2.0020310 50.722800 0.169293 0.164661 0.161023
3963 6.0182232 50.466818 -0.012177 0.057217 -0.048597
3967 2.0020187 50.415931 -0.105753 0.078659 -0.062348
3981 6.0181406 50.238634 0.065683 0.059912 -0.020818
3991 5.8540521 50.112754 -0.132264 0.081959 -0.074008
3997 9.3991770 50.037528 -0.019253 0.048370 0.006856
3999 15.190883 50.012503 0.060557 0.044643 0.027905
4003 2.0020005 49.962528 0.134057 0.089094 -0.038213
4009 5.1645733 49.887753 -0.147044 0.108779 -0.101225
4017 18.033670 49.788399 -0.168793 0.136263 -0.126641
4021 2.0019915 49.738871 -0.094590 0.162111 -0.146760
4027 2.0019886 49.664763 0.078518 0.076047 0.025418
4033 4.6556999 49.590875 -0.073477 0.041517 -0.010528
4039 9.3984875 49.517207 -0.044203 0.081506 -0.059527
4051 2.0019768 49.370526 0.002773 0.063159 0.011838
4053 28.592593 49.346163 -0.070744 0.054077 0.013806
4057 2.0019738 49.297510 -0.292797 0.275368 -0.260627
4069 5.8525710 49.152126 -0.199448 0.165912 -0.162768
4087 4.5524923 48.935650 0.077437 0.077127 0.074875
4093 2.0019565 48.863914 -0.244876 0.250014 -0.246410
4099 2.0019536 48.792388 -0.053062 0.100460 -0.086779
4111 2.0019479 48.649964 -0.085222 0.136760 -0.132600
4123 27.147325 48.508368 -0.036716 0.054975 -0.039985
4129 2.0019394 48.437878 0.068392 0.068050 0.058171
4143 6.0174292 48.274197 0.222223 0.156278 0.148163
4153 2.0019282 48.157958 0.009599 0.065807 0.040631
4159 2.0019254 48.088483 -0.066425 0.120151 -0.111766
4161 16.081159 48.065369 -0.181753 0.179964 -0.173608
4171 4.5999449 47.950132 -0.125191 0.115407 -0.109129
4177 2.0019171 47.881254 -0.128286 0.082323 -0.056409
4179 28.574359 47.858339 0.072288 0.125011 0.118870
4197 6.0172043 47.653086 -0.000148 0.042480 -0.006796
4201 2.0019061 47.607712 0.182786 0.136372 0.118473
4207 9.3958682 47.539815 -0.194319 0.136173 -0.132143
4219 2.0018980 47.404598 0.179107 0.207356 0.201298
4231 2.0018926 47.270149 -0.280171 0.302990 -0.298316
4237 5.1592085 47.203210 0.058156 0.057648 -0.015360
4243 2.0018872 47.136460 0.026861 0.045302 0.012804
4249 9.3952460 47.069899 0.006382 0.034696 -0.012909
4251 17.993651 47.047753 0.069751 0.114682 0.091209
4261 2.0018793 46.937339 0.186906 0.079482 0.042217
4269 6.0169133 46.849379 -0.114307 0.161551 -0.142160
4273 2.0018740 46.805523 -0.002354 0.067857 -0.048455
4287 6.0168421 46.652671 -0.146916 0.096549 -0.087472
4291 9.3946360 46.609182 -0.070313 0.085476 -0.080834
4297 2.0018635 46.544101 0.187431 0.146411 0.102920
4303 5.8484540 46.479201 0.017567 0.035108 0.018547
4309 4.7286694 46.414481 -0.078656 0.081163 -0.069454
4327 2.0018506 46.221401 0.085004 0.097744 -0.050233
4333 9.3940379 46.157397 -0.076331 0.089417 -0.076983
4339 2.0018454 46.093570 -0.077219 0.058964 -0.053381
4341 6.0166320 46.072334 -0.183082 0.181719 -0.178127
4351 5.1567407 45.966444 -0.058294 0.057340 -0.038833
4357 2.0018378 45.903144 0.255147 0.295848 0.290921
4359 6.0165631 45.882083 -0.257875 0.186814 -0.174698
4363 2.0018353 45.840018 0.253726 0.202495 0.185798
4377 6.0164948 45.693397 0.031036 0.029891 0.008412
4381 5.8471805 45.651678 -0.104824 0.071760 -0.005337
4413 6.0163599 45.320644 -0.116980 0.108006 -0.098386
4417 9.3928761 45.279602 -0.094219 0.135244 -0.127861
4423 2.0018104 45.218178 0.068357 0.131075 0.111860
4429 4.5884486 45.156920 -0.135834 0.129194 -0.107341
4431 28.541063 45.136538 0.089060 0.067136 0.056099
4441 2.0018030 45.034902 0.231683 0.191885 0.100081
4447 2.0018006 44.974140 0.169537 0.107909 0.095599
4449 6.0162272 44.953922 -0.077033 0.141108 -0.123853
4453 4.5288584 44.913541 -0.033731 0.063213 -0.051146
4467 6.0161616 44.772778 0.040076 0.069969 0.060362
4483 2.0017861 44.612982 0.183011 0.221961 0.204435
4501 9.3917580 44.434570 0.084607 0.054173 0.045161
4503 16.010667 44.414835 -0.186441 0.131389 -0.125578
4507 2.0017766 44.375416 -0.058201 0.044621 -0.026892
4513 2.0017742 44.316419 -0.052334 0.156958 -0.147262
4519 2.0017719 44.257579 0.024139 0.074861 -0.032406
4537 5.8447665 44.081993 0.044680 0.032423 -0.003616
4549 2.0017602 43.965707 -0.359845 0.239578 -0.234673
4561 2.0017555 43.850033 0.202513 0.169634 0.151873
4567 2.0017532 43.792424 -0.101764 0.153935 -0.143705
4579 5.1521800 43.677659 -0.023137 0.055115 -0.044054
4591 2.0017441 43.563494 -0.185196 0.127144 -0.125031
4593 6.0157171 43.544524 -0.152536 0.129474 -0.122068
4597 2.0017418 43.506635 -0.070426 0.092297 -0.078939
4603 2.0017395 43.449924 -0.182263 0.132124 -0.122316
4621 2.0017327 43.280675 -0.194670 0.130760 -0.109616
4627 9.3901573 43.224552 -0.036949 0.037768 -0.020622
4629 6.0155945 43.205876 0.284856 0.267952 0.265657
4639 2.0017260 43.112740 -0.131278 0.093971 -0.078327
4647 6.0155340 43.038519 -0.084121 0.066514 -0.028852
4651 2.0017215 43.001505 -0.123782 0.170295 -0.164300
4657 2.0017193 42.946103 -0.024367 0.103703 0.082579
4663 2.0017171 42.890843 0.135562 0.108874 0.065701
4681 4.7175611 42.725913 0.197323 0.177576 0.170648
4683 28.511416 42.707666 -0.183812 0.137490 -0.133005
4687 4.5782662 42.671218 -0.035180 0.154138 -0.142709
4699 4.6306972 42.562247 0.084658 0.099984 0.090247
4701 6.0153551 42.544140 0.027693 0.057694 0.024575
4711 9.3891380 42.453831 -0.022406 0.040598 -0.029216
4723 2.0016953 42.345967 -0.018306 0.040965 0.008768
4729 2.0016931 42.292239 0.140749 0.061621 0.042956
4737 6.0152381 42.220815 -0.336891 0.193808 -0.179267
4759 2.0016824 42.025636 -0.105664 0.134872 -0.131689
4771 5.8414448 41.919933 -0.050547 0.127785 -0.111434
4773 14.834499 41.902367 -0.047556 0.052396 -0.039362
4783 2.0016740 41.814761 0.053615 0.087726 0.068378
4789 2.0016719 41.762372 0.168587 0.114572 0.100055
4791 6.0150659 41.744938 -0.096232 0.147869 -0.140648
4801 2.0016677 41.657988 0.260793 0.208715 0.203853
4809 28.497778 41.588688 0.093694 0.073153 0.062051
4813 2.0016635 41.554124 0.079156 0.100768 -0.046905
4819 4.5090058 41.502386 0.050759 0.097005 -0.073052
4827 6.0149533 41.433603 0.072667 0.107562 -0.045444
4831 2.0016573 41.399296 -0.033536 0.079170 0.039169
4837 9.3876759 41.347943 0.124241 0.080873 0.004141
4849 5.8404095 41.245618 0.275387 0.262702 0.259734
4861 2.0016471 41.143798 -0.155010 0.192346 -0.186917
4863 6.0148423 41.126876 0.105772 0.112524 0.101742
4867 4.7126604 41.093076 -0.272374 0.207668 -0.200605
4881 6.0147874 40.975210 0.025927 0.074004 0.026469
4891 4.5005751 40.891433 -0.176064 0.102561 -0.069753
4903 2.0016330 40.791352 0.090530 0.090688 0.078664
4909 2.0016310 40.741495 0.025660 0.085221 0.079497
4921 26.510438 40.642146 0.080465 0.065905 0.046397
4927 5.8394074 40.592653 -0.117977 0.188933 -0.182569
4933 2.0016230 40.543280 0.132499 0.126678 0.119094
4951 2.0016171 40.395880 -0.225590 0.196847 -0.189595
4953 17.897019 40.379568 -0.142424 0.194941 -0.190600
4957 2.0016152 40.346984 -0.037063 0.077749 -0.054175
4963 9.3862884 40.298207 0.031364 0.063203 -0.011662
4969 2.0016113 40.249547 -0.051320 0.090279 -0.073463
4971 6.0145191 40.233353 -0.018419 0.068700 -0.061380
4987 2.0016055 40.104271 -0.029581 0.086700 -0.072062
4989 6.0144665 40.088194 -0.076828 0.105298 -0.095973
4993 2.0016035 40.056079 0.335355 0.297266 0.289266
4999 2.0016016 40.008002 -0.088349 0.064041 0.033750
5007 6.0144144 39.944078 -0.010350 0.075095 -0.065949
5011 2.0015978 39.912193 0.166960 0.190497 0.187007
5023 2.0015939 39.816843 0.381596 0.286822 0.246513
5053 4.7081295 39.580447 -0.372392 0.257038 -0.231695
5059 2.0015826 39.533505 -0.231051 0.167451 -0.146961
5061 28.472574 39.517882 -0.079967 0.070960 -0.068664
5077 2.0015770 39.393343 0.293946 0.333946 0.332210
5079 6.0142096 39.377830 -0.304423 0.279981 -0.270469
5089 9.3849700 39.300452 -0.093746 0.055527 0.003091
5097 6.0141593 39.238768 -0.111593 0.139753 -0.133955
5101 2.0015696 39.207998 -0.051588 0.147917 -0.140872
5107 2.0015677 39.161935 0.127153 0.151781 0.128408
5113 2.0015659 39.115979 -0.026291 0.079979 -0.055274
5119 2.0015640 39.070131 0.140227 0.073354 0.039377
5131 9.3845450 38.978757 -0.163976 0.138857 -0.131197
5143 4.6177329 38.887809 -0.111103 0.156609 -0.153642
5149 5.1425718 38.842494 -0.368339 0.299254 -0.295509
5161 5.8365847 38.752180 0.217069 0.129753 0.113808
5167 2.0015495 38.707180 -0.042828 0.073409 0.043142
5169 6.0139616 38.692204 0.240111 0.166273 0.116552
5173 9.3841270 38.662285 0.090977 0.128581 0.124784
5179 2.0015459 38.617494 0.040979 0.140993 -0.103022
5187 102.45926 38.557933 -0.032011 0.041308 -0.019524
5197 2.0015405 38.483741 0.048015 0.073748 0.036563
5209 2.0015370 38.395085 -0.007984 0.050172 0.032665
5223 6.0138169 38.292169 0.098519 0.094466 0.086852
5227 2.0015317 38.262866 0.025848 0.043619 0.014039
5233 2.0015299 38.218995 -0.209095 0.092237 -0.058334
5241 6.0137694 38.160656 -0.191150 0.129104 -0.113552
5257 9.3833110 38.044512 -0.036238 0.063462 -0.055642
5259 6.0137221 38.030044 0.438827 0.443923 0.442449
5263 5.1409035 38.001140 0.033803 0.039609 -0.019157
5277 6.0136752 37.900322 0.040577 0.077208 -0.050043
5281 2.0015160 37.871615 -0.075572 0.047258 -0.001468
5293 4.4808466 37.785755 0.019983 0.134593 -0.108134
5299 9.3829128 37.742970 -0.001842 0.067816 0.058659
5317 5.8348422 37.615197 -0.264197 0.215347 -0.209799
5323 2.0015040 37.572797 -0.131635 0.173612 -0.163714
5331 6.0135364 37.516413 -0.281174 0.292227 -0.287477
5347 2.0014973 37.404152 0.235178 0.210682 0.193134
5349 6.0134907 37.390166 -0.169707 0.114659 -0.097411
5367 6.0134454 37.264766 -0.125341 0.127937 -0.108899
5377 5.1393070 37.195462 -0.069168 0.059395 -0.046323
5383 9.3821351 37.154003 -0.076762 0.069285 -0.041641
5403 6.0133556 37.016472 -0.074172 0.100904 -0.093857
5407 2.0014807 36.989088 -0.104335 0.186830 -0.177263
5413 2.0014790 36.948088 -0.269207 0.187760 -0.172274
5419 2.0014774 36.907178 0.029968 0.050384 0.033590
5421 17.846914 36.893562 -0.183187 0.173497 -0.165478
5431 2.0014741 36.825631 0.195747 0.261229 0.258631
5437 2.0014725 36.784992 -0.165053 0.101820 -0.091364
5443 2.0014709 36.744442 -0.092158 0.154689 -0.146094
5449 2.0014692 36.703982 0.131877 0.088945 0.056745
5461 4.5536794 36.623329 -0.102321 0.108866 -0.099250
5473 5.8332001 36.543029 0.109951 0.060764 0.055203
5479 2.0014612 36.503011 0.250568 0.179918 0.162403
5493 6.0131363 36.409976 0.013501 0.118282 0.104604
5503 2.0014548 36.343812 0.084521 0.072410 0.039342
5509 9.3810132 36.304229 0.099181 0.123418 0.116916
5521 2.0014501 36.225321 -0.069744 0.098635 -0.093467
5527 2.0014485 36.185996 0.162174 0.127406 0.013769
5529 15.853763 36.172906 -0.094743 0.069904 -0.000808
5551 28.855101 36.029544 0.030002 0.053587 -0.038378
5557 2.0014407 35.990642 -0.003157 0.058887 0.033972
5563 2.0014391 35.951825 0.301860 0.223748 0.209390
5569 2.0014376 35.913090 0.141034 0.076749 0.056027
5581 2.0014345 35.835872 -0.100566 0.099732 -0.089169
5583 6.0129241 35.823034 -0.066923 0.131852 -0.123028
5587 4.6068852 35.797387 -0.081580 0.047144 -0.036588
5601 6.0128824 35.707909 -0.052754 0.041810 -0.025136
5611 4.6963800 35.644270 0.040425 0.096637 -0.074903
5619 6.0128411 35.593522 -0.162226 0.134836 -0.123657
5623 2.0014237 35.568202 0.124404 0.138792 0.130836
5629 5.8316498 35.530290 -0.078559 0.079303 -0.075675
5637 6.0128000 35.479865 -0.283669 0.215655 -0.207759
5641 2.0014192 35.454707 -0.090138 0.098120 -0.086735
5647 2.0014177 35.417036 0.208579 0.205968 0.200466
5653 2.0014162 35.379445 0.250655 0.136429 0.114237
5659 2.0014147 35.341933 -0.071747 0.119898 -0.111841
5673 14.744639 35.254715 0.157627 0.110497 -0.003323
5677 9.3795952 35.229875 0.135740 0.169025 0.166604
5683 2.0014087 35.192680 0.065627 0.053706 0.048093
5689 2.0014072 35.155563 -0.143380 0.121861 -0.115805
5691 28.419476 35.143209 -0.004688 0.058963 0.037360
5701 2.0014042 35.081565 -0.152468 0.168309 -0.163211
5707 5.8309068 35.044682 0.022926 0.034653 -0.010041
5719 26.069516 34.971149 -0.004492 0.026471 0.010525
5737 2.0013954 34.861426 0.204813 0.122735 0.091079
5743 2.0013940 34.825004 0.209884 0.134387 0.104815
5749 2.0013925 34.788659 0.067362 0.073854 0.066777
5761 9.3789174 34.716195 0.019480 0.042426 0.037480
5767 4.4575845 34.680076 -0.117375 0.175793 -0.172146
5779 2.0013853 34.608064 -0.200371 0.202888 -0.187031
5791 2.0013824 34.536350 0.152837 0.226161 0.217468
5799 6.0124417 34.488705 -0.084961 0.090578 -0.071643
5803 9.3785859 34.464932 -0.015040 0.084541 -0.073350
5809 4.6020994 34.429334 0.125286 0.107708 -0.036235
5817 28.410256 34.381984 0.114240 0.147555 0.142765
5821 2.0013753 34.358358 0.090225 0.103961 -0.071970
5827 2.0013739 34.322979 0.044502 0.110344 -0.083830
5833 5.1335534 34.287674 0.072171 0.128362 0.123364
5839 2.0013710 34.252440 -0.042497 0.060772 -0.051435
5851 2.0013682 34.182191 -0.402468 0.368335 -0.361863
5853 6.0123267 34.170511 0.012619 0.076091 0.070428
5857 2.0013668 34.147174 -0.026636 0.060530 0.019227
5869 2.0013640 34.077356 -0.201765 0.201654 -0.186357
5871 15.814141 34.065747 -0.061108 0.112692 -0.102765
5881 2.0013612 34.007822 -0.004645 0.061742 -0.038286
5889 17.804989 33.961623 0.137538 0.095899 0.015407
5917 4.4648180 33.800913 -0.187006 0.146016 -0.130901
5923 2.0013516 33.766672 -0.041261 0.083765 -0.077237
5941 5.8287957 33.664366 0.136667 0.222998 0.216828
5943 28.401434 33.653037 0.172034 0.121884 0.106602
5947 5.1322546 33.630402 -0.072231 0.074213 -0.021677
5953 2.0013448 33.596506 -0.327839 0.270038 -0.263138
5961 6.0121029 33.551418 0.289583 0.203076 0.190463
5971 9.3773066 33.495227 0.010184 0.035691 0.012681
5977 4.5409307 33.461603 0.117582 0.075961 0.047134
5979 6.0120664 33.450410 -0.124527 0.106248 -0.100594
5983 4.6897903 33.428046 -0.037151 0.042009 -0.004074
5997 6.0120301 33.350008 0.065308 0.066217 0.049022
6007 2.0013327 33.294490 -0.218407 0.130459 -0.121671
6013 9.3769981 33.261267 0.012989 0.040738 0.015374
6019 5.8281288 33.228111 -0.227467 0.160456 -0.145995
6031 4.5976749 33.161996 -0.239028 0.149304 -0.122822
6033 6.0119581 33.151003 -0.150924 0.171385 -0.167954
6037 2.0013260 33.129038 0.247605 0.150367 0.003928
6043 2.0013247 33.096144 -0.260824 0.254507 -0.246443
6051 6.0119225 33.052388 0.004414 0.119679 -0.100312
6067 2.0013195 32.965222 -0.057079 0.078178 -0.068474
6073 2.0013182 32.932653 0.185114 0.116781 0.076142
6079 2.0013169 32.900148 0.313634 0.182015 0.114394
6087 6.0118519 32.856908 -0.064282 0.064043 -0.018025
6091 2.0013143 32.835331 0.059415 0.060170 0.026011
6097 28.674897 32.803018 0.080852 0.126751 0.125725
6121 2.0013078 32.674400 0.148008 0.175007 0.167452
6123 17.786492 32.663727 -0.058017 0.093551 -0.081785
6133 2.0013053 32.610468 -0.042160 0.052746 0.015735
6139 9.3760977 32.578596 0.184912 0.175919 0.175060
6151 2.0013014 32.515038 -0.194084 0.187252 -0.175466
6159 6.0117130 32.472804 0.011756 0.091477 0.081991
6163 2.0012989 32.451728 -0.198734 0.093210 -0.069273
6169 4.6867996 32.420165 -0.069255 0.080474 -0.057331
6181 9.3758058 32.357224 0.046259 0.067445 -0.035793
6199 2.0012914 32.263268 0.274004 0.203568 0.174722
6211 2.0012889 32.200934 0.037478 0.065762 0.051180
6213 15.779048 32.190568 -0.288473 0.160588 -0.147791
6217 2.0012876 32.169857 -0.073479 0.065914 -0.020173
6229 2.0012851 32.107882 -0.008666 0.058456 -0.052114
6231 14.652557 32.097577 -0.035403 0.029946 -0.015236
6247 2.0012814 32.015367 -0.254964 0.223638 -0.204705
6249 6.0115440 32.005121 0.128105 0.189607 0.181458
6267 6.0115108 31.913196 -0.146081 0.124272 -0.113121
6271 2.0012765 31.892840 -0.037651 0.085477 -0.075126
6277 2.0012753 31.862355 -0.025292 0.070741 -0.061700
6283 4.4536594 31.831927 -0.104771 0.063518 0.013587
6289 5.1286442 31.801558 -0.227543 0.184564 -0.176619
6301 2.0012704 31.740993 -0.178995 0.186143 -0.185030
6331 5.8256269 31.590586 0.044146 0.109371 0.101066
6337 2.0012632 31.560675 0.197244 0.101424 0.084882
6339 6.0113798 31.550718 -0.113180 0.144006 -0.131544
6343 2.0012620 31.530821 -0.148411 0.155202 -0.150508
6349 9.3746770 31.501024 -0.049356 0.030344 0.005417
6357 17.769392 31.461381 0.026886 0.069263 0.031479
6361 2.0012585 31.441597 0.299225 0.281727 0.274015
6367 2.0012573 31.411968 -0.037021 0.049485 -0.014006
6373 2.0012561 31.382394 -0.075584 0.146856 -0.125462
6379 2.0012549 31.352877 0.090277 0.146448 0.136427
6393 6.0112835 31.284217 0.176410 0.140821 0.129895
6397 2.0012514 31.264655 -0.101264 0.051884 -0.039666
6403 5.1275275 31.235358 0.132007 0.138413 0.126642
6411 6.0112518 31.196381 -0.070916 0.133203 -0.122901
6421 2.0012467 31.147796 0.098838 0.064799 0.038303
6427 2.0012455 31.118718 -0.000758 0.032609 -0.021584
6429 6.0112202 31.109037 -0.243680 0.289194 -0.280759
6433 9.3741348 31.089694 0.026207 0.099062 -0.082530
6447 28.369637 31.022181 -0.067091 0.084928 -0.070826
6451 2.0012409 31.002945 -0.010829 0.183096 -0.140626
6469 2.0012374 30.916680 -0.042778 0.060081 -0.023391
6481 2.0012351 30.859435 0.094471 0.052320 0.007437
6483 6.0111266 30.849915 0.046483 0.194474 0.183816
6487 5.8244669 30.830893 -0.006969 0.076046 -0.058126
6493 4.5302634 30.802403 -0.133753 0.094302 0.021730
6499 4.4369346 30.773965 -0.214529 0.090389 -0.059115
6529 2.0012261 30.632562 -0.047258 0.111130 -0.103803
6537 6.0110345 30.595074 -0.033384 0.103309 -0.097348
6541 4.6813383 30.576364 0.400454 0.349875 0.337494
6547 2.0012227 30.548343 -0.174558 0.148782 -0.140670
6553 2.0012216 30.520372 0.024413 0.051119 0.005636
6559 9.3733476 30.492453 -0.003183 0.061158 -0.029564
6571 2.0012182 30.436768 0.151104 0.127837 0.122312
6573 28.362460 30.427506 -0.057541 0.063296 -0.060866
6577 2.0012171 30.409001 -0.309891 0.213485 -0.206209
