u w Y P_over_sqrtY rms16 mean16
3457 2.0023168 2892.6815 0.249082 0.210587 0.195600
3459 6.0208877 2891.0090 0.297950 0.278843 0.276685
3463 2.0023128 2887.6697 -0.213423 0.274066 -0.268808
3469 2.0023088 2882.6751 -0.137150 0.111068 -0.101222
3477 16.266667 2876.0426 -0.108591 0.090589 -0.018524
3493 9.4087542 2862.8686 -0.060914 0.054663 -0.035837
3499 2.0022890 2857.9594 0.156931 0.160235 0.159242
3511 2.0022812 2848.1914 0.158068 0.219021 0.211809
3513 6.0205656 2846.5699 -0.076075 0.089068 0.037606
3517 2.0022773 2843.3324 -0.008043 0.152171 -0.125613
3523 5.8643362 2838.4899 0.052352 0.093852 0.035270
3529 2.0022695 2833.6639 0.000402 0.040331 0.001050
3541 2.0022618 2824.0610 -0.041736 0.056086 -0.029935
3547 2.0022580 2819.2839 0.019065 0.088985 -0.060166
3559 2.0022504 2809.7780 0.054521 0.067342 0.038060
3571 2.0022428 2800.3360 0.081319 0.176558 0.170155
3583 2.0022353 2790.9573 0.218707 0.149792 0.138235
3589 4.6777452 2786.2914 0.183738 0.161356 0.157845
3601 5.8624339 2777.0064 0.006384 0.085122 0.056343
3603 6.0200501 2775.4649 -0.064721 0.140060 0.056368
3607 2.0022204 2772.3870 -0.349607 0.340500 -0.331369
3613 2.0022167 2767.7830 -0.197550 0.206880 -0.200005
3631 2.0022057 2754.0622 0.003096 0.097581 0.082309
3637 2.0022020 2749.5188 -0.269171 0.252474 -0.249455
3639 6.0198511 2748.0077 -0.036570 0.075535 -0.000041
3643 2.0021984 2744.9904 -0.082978 0.110311 -0.073543
3661 9.4052665 2731.4941 0.071483 0.119923 0.114183
3667 5.1738977 2727.0248 0.030785 0.078618 -0.040327
3673 2.0021804 2722.5701 -0.131494 0.126442 -0.111581
3679 5.8606133 2718.1299 -0.164492 0.155891 -0.152851
3691 2.0021698 2709.2929 -0.105708 0.086368 -0.041161
3693 6.0195599 2707.8256 0.111918 0.077463 0.025384
3697 2.0021663 2704.8959 0.197203 0.184948 0.178733
3709 2.0021592 2696.1445 -0.181861 0.119422 -0.091627
3711 6.0194647 2694.6915 -0.117544 0.128837 -0.108093
3727 2.0021488 2683.1232 0.116405 0.150158 0.136094
3733 2.0021453 2678.8106 0.154912 0.212475 0.177178
3739 2.0021419 2674.5119 0.188428 0.156439 0.142390
3747 6.0192771 2668.8017 -0.089331 0.102893 -0.094440
3769 2.0021248 2653.2237 0.250892 0.192555 0.179625
3781 5.1705983 2644.8030 -0.235270 0.158992 -0.148395
3783 18.078853 2643.4047 -0.213244 0.183730 -0.160049
3787 9.4028554 2640.6126 0.077202 0.071700 0.058489
3793 2.0021114 2636.4355 0.083765 0.061916 0.043517
3801 28.632768 2630.8866 0.022177 0.096032 0.086248
3811 4.6660545 2623.9832 0.096398 0.191633 0.183764
3819 16.165079 2618.4865 0.070144 0.082943 0.072326
3823 2.0020948 2615.7468 -0.217362 0.190075 -0.186481
3829 9.4020872 2611.6479 -0.089759 0.102967 -0.099445
3837 6.0188235 2606.2028 0.004388 0.056776 -0.044878
3847 2.0020817 2599.4281 -0.166985 0.185284 -0.179608
3853 2.0020785 2595.3802 -0.114843 0.157928 -0.149359
3873 6.0186480 2581.9778 0.119026 0.183572 0.170777
3877 2.0020656 2579.3139 -0.198766 0.114367 -0.100271
3889 2.0020592 2571.3551 -0.206011 0.125880 -0.100567
3891 6.0185615 2570.0334 -0.072432 0.061690 0.032276
3907 2.0020497 2559.5086 -0.093713 0.052175 -0.007176
3909 6.0184758 2558.1990 -0.065754 0.117589 -0.093939
3913 29.728395 2555.5840 -0.036739 0.057253 -0.050786
3919 2.0020434 2551.6713 -0.056691 0.078754 -0.060501
3931 2.0020372 2543.8820 -0.061375 0.062234 0.030455
3937 4.7419452 2540.0051 -0.013802 0.071512 -0.053659
3943 2.0020310 2536.1400 -0.145357 0.130550 -0.121716
3963 6.0182232 2523.3409 -0.104467 0.115917 -0.114096
3967 2.0020187 2520.7966 -0.140668 0.114174 -0.012696
3981 6.0181406 2511.9317 0.066722 0.076982 -0.010261
3991 5.8540521 2505.6377 0.075875 0.104988 0.099378
3997 9.3991770 2501.8764 -0.099228 0.110523 -0.104173
3999 15.190883 2500.6252 -0.203904 0.170867 -0.164663
4003 2.0020005 2498.1264 -0.013629 0.106614 -0.046911
4009 5.1645733 2494.3876 -0.168908 0.112974 -0.089990
4017 18.033670 2489.4200 -0.007437 0.029236 0.004251
4021 2.0019915 2486.9435 -0.127672 0.132019 -0.124473
4027 2.0019886 2483.2381 -0.014055 0.106938 -0.095555
4033 4.6556999 2479.5438 0.080500 0.107312 0.038493
4039 9.3984875 2475.8604 0.029956 0.042745 0.034883
4051 2.0019768 2468.5263 -0.148817 0.159049 -0.154533
4053 28.592593 2467.3082 -0.177377 0.184649 -0.180152
4057 2.0019738 2464.8755 0.057790 0.052030 0.012293
4069 5.8525710 2457.6063 -0.118185 0.144272 -0.139880
4087 4.5524923 2446.7825 -0.154673 0.193275 -0.184859
4093 2.0019565 2443.1957 0.080256 0.159508 0.131565
4099 2.0019536 2439.6194 -0.055923 0.115426 -0.101564
4111 2.0019479 2432.4982 -0.300347 0.211070 -0.204984
4123 27.147325 2425.4184 -0.047856 0.089043 -0.084619
4129 2.0019394 2421.8939 -0.104877 0.118304 -0.109503
4143 6.0174292 2413.7099 -0.082603 0.075923 -0.065178
4153 2.0019282 2407.8979 0.001069 0.058773 0.050686
4159 2.0019254 2404.4241 -0.065345 0.079944 -0.053260
4161 16.081159 2403.2684 -0.054929 0.061953 -0.052275
4171 4.5999449 2397.5066 -0.122631 0.116574 -0.114059
4177 2.0019171 2394.0627 -0.061471 0.057115 -0.019289
4179 28.574359 2392.9170 0.116624 0.135738 0.133826
4197 6.0172043 2382.6543 0.002801 0.063693 0.047360
4201 2.0019061 2380.3856 -0.077509 0.042180 -0.022482
4207 9.3958682 2376.9907 -0.038343 0.035205 -0.026326
4219 2.0018980 2370.2299 0.119535 0.105606 0.098208
4231 2.0018926 2363.5074 0.206377 0.109254 0.033661
4237 5.1592085 2360.1605 -0.012071 0.079438 -0.029240
4243 2.0018872 2356.8230 0.067546 0.087061 0.083170
4249 9.3952460 2353.4949 0.031159 0.044314 0.013309
4251 17.993651 2352.3877 0.063052 0.043737 0.024915
4261 2.0018793 2346.8669 -0.071365 0.067498 -0.003545
4269 6.0169133 2342.4690 -0.188357 0.167258 -0.166059
4273 2.0018740 2340.2762 0.191145 0.147004 0.143339
4287 6.0168421 2332.6335 0.135265 0.114116 0.106400
4291 9.3946360 2330.4591 -0.054692 0.059831 0.000760
4297 2.0018635 2327.2050 -0.035791 0.071763 0.052680
4303 5.8484540 2323.9600 0.145317 0.108776 0.105792
4309 4.7286694 2320.7241 -0.052305 0.054699 -0.040561
4327 2.0018506 2311.0700 -0.054672 0.070815 0.003502
4333 9.3940379 2307.8698 0.022539 0.044501 -0.030897
4339 2.0018454 2304.6785 -0.062914 0.062657 -0.055025
4341 6.0166320 2303.6167 0.021038 0.079785 0.044250
4351 5.1567407 2298.3222 -0.068060 0.067898 -0.059159
4357 2.0018378 2295.1572 -0.008053 0.052967 0.003365
4359 6.0165631 2294.1042 0.182481 0.220959 0.188877
4363 2.0018353 2292.0009 0.199520 0.205060 0.203166
4377 6.0164948 2284.6699 -0.084045 0.043674 -0.014292
4381 5.8471805 2282.5839 0.133268 0.139190 0.135472
4413 6.0163599 2266.0322 -0.038192 0.078717 0.062455
4417 9.3928761 2263.9801 -0.064300 0.129178 -0.116880
4423 2.0018104 2260.9089 0.043917 0.100953 0.090838
4429 4.5884486 2257.8460 0.037141 0.048493 0.023416
4431 28.541063 2256.8269 -0.061124 0.072749 -0.068229
4441 2.0018030 2251.7451 -0.109073 0.171938 -0.164285
4447 2.0018006 2248.7070 0.121023 0.186907 0.179278
4449 6.0162272 2247.6961 -0.367716 0.295433 -0.286740
4453 4.5288584 2245.6771 0.175129 0.181023 0.170118
4467 6.0161616 2238.6389 0.138158 0.087800 -0.037734
4483 2.0017861 2230.6491 0.037818 0.054893 0.000181
4501 9.3917580 2221.7285 0.079958 0.116178 0.108810
4503 16.010667 2220.7417 0.063526 0.075360 0.064757
4507 2.0017766 2218.7708 0.090879 0.050547 0.031855
4513 2.0017742 2215.8210 -0.027621 0.051751 -0.002507
4519 2.0017719 2212.8790 0.251206 0.197389 0.194349
4537 5.8447665 2204.0996 -0.004863 0.078669 0.053067
4549 2.0017602 2198.2853 -0.062181 0.127542 -0.110464
4561 2.0017555 2192.5016 -0.144548 0.204040 -0.185079
4567 2.0017532 2189.6212 0.067662 0.030352 0.017046
4579 5.1521800 2183.8829 -0.096146 0.109045 -0.103515
4591 2.0017441 2178.1747 0.048506 0.072612 -0.024498
4593 6.0157171 2177.2262 -0.146055 0.137242 -0.124768
4597 2.0017418 2175.3317 0.361563 0.309543 0.287463
4603 2.0017395 2172.4962 0.184966 0.118643 0.094113
4621 2.0017327 2164.0338 -0.061715 0.091283 -0.079217
4627 9.3901573 2161.2276 -0.038575 0.054492 -0.048830
4629 6.0155945 2160.2938 0.094616 0.104339 0.083494
4639 2.0017260 2155.6370 -0.321819 0.247969 -0.210460
4647 6.0155340 2151.9260 0.085823 0.060089 0.049754
4651 2.0017215 2150.0753 -0.426883 0.381686 -0.374598
4657 2.0017193 2147.3051 -0.218685 0.239900 -0.233830
4663 2.0017171 2144.5421 -0.013736 0.048997 -0.042542
4681 4.7175611 2136.2957 0.227129 0.166109 0.162322
4683 28.511416 2135.3833 -0.102973 0.217947 -0.207632
4687 4.5782662 2133.5609 0.117172 0.082652 0.036992
4699 4.6306972 2128.1124 -0.008641 0.066640 0.037101
4701 6.0153551 2127.2070 0.121587 0.089113 0.070536
4711 9.3891380 2122.6916 0.141840 0.086214 0.072138
4723 2.0016953 2117.2983 -0.096868 0.145453 -0.139175
4729 2.0016931 2114.6120 -0.155337 0.105775 -0.097114
4737 6.0152381 2111.0407 0.043129 0.172251 -0.105595
4759 2.0016824 2101.2818 -0.020364 0.067347 -0.051286
4771 5.8414448 2095.9966 -0.042460 0.038701 0.016716
4773 14.834499 2095.1184 0.408936 0.301486 0.263963
4783 2.0016740 2090.7380 -0.266588 0.136540 -0.048279
4789 2.0016719 2088.1186 -0.001910 0.050996 0.025771
4791 6.0150659 2087.2469 -0.113360 0.154888 -0.146662
4801 2.0016677 2082.8994 0.208810 0.273099 0.269887
4809 28.497778 2079.4344 -0.102731 0.065939 -0.054587
4813 2.0016635 2077.7062 0.091228 0.093775 0.062265
4819 4.5090058 2075.1193 -0.150418 0.191838 -0.186822
4827 6.0149533 2071.6801 -0.225524 0.137367 -0.126139
4831 2.0016573 2069.9648 0.012671 0.095367 -0.074697
4837 9.3876759 2067.3971 -0.014381 0.048455 -0.013806
4849 5.8404095 2062.2809 0.205754 0.268366 0.263466
4861 2.0016471 2057.1899 0.273400 0.173038 0.152537
4863 6.0148423 2056.3438 0.008064 0.140071 -0.123264
4867 4.7126604 2054.6538 0.009207 0.029237 -0.001976
4881 6.0147874 2048.7605 0.110645 0.102801 0.086392
4891 4.5005751 2044.5717 -0.273022 0.263691 -0.259900
4903 2.0016330 2039.5676 -0.145926 0.180632 -0.166762
4909 2.0016310 2037.0748 0.168859 0.154651 0.136394
4921 26.510438 2032.1073 0.081474 0.069852 0.066859
4927 5.8394074 2029.6326 -0.208642 0.232797 -0.230540
4933 2.0016230 2027.1640 -0.121620 0.128615 -0.117218
4951 2.0016171 2019.7940 -0.059734 0.049350 -0.004941
4953 17.897019 2018.9784 -0.013715 0.100705 -0.090276
4957 2.0016152 2017.3492 -0.026165 0.074306 -0.065952
4963 9.3862884 2014.9103 0.006041 0.038301 -0.005798
4969 2.0016113 2012.4774 -0.126926 0.215451 -0.208801
4971 6.0145191 2011.6677 0.044464 0.076692 0.057215
4987 2.0016055 2005.2136 0.015131 0.101764 -0.075981
4989 6.0144665 2004.4097 0.193016 0.137153 0.061608
4993 2.0016035 2002.8039 0.017912 0.122249 0.110320
4999 2.0016016 2000.4001 0.107589 0.139944 0.134355
5007 6.0144144 1997.2039 0.074743 0.065522 0.004719
5011 2.0015978 1995.6097 0.164060 0.244675 0.240444
5023 2.0015939 1990.8421 0.083670 0.067924 0.059452
5053 4.7081295 1979.0224 -0.073494 0.173588 -0.166174
5059 2.0015826 1976.6752 0.116163 0.067268 0.038436
5061 28.472574 1975.8941 0.115045 0.161319 0.154531
5077 2.0015770 1969.6671 0.087397 0.233397 0.210837
5079 6.0142096 1968.8915 -0.079701 0.078769 -0.069031
5089 9.3849700 1965.0226 -0.024436 0.036334 -0.015695
5097 6.0141593 1961.9384 0.327939 0.270063 0.260100
5101 2.0015696 1960.3999 -0.187651 0.146873 -0.135744
5107 2.0015677 1958.0967 0.118768 0.098232 0.043338
5113 2.0015659 1955.7989 0.169020 0.109096 0.052137
5119 2.0015640 1953.5065 0.062073 0.061458 0.050583
5131 9.3845450 1948.9378 0.147192 0.095556 0.001984
5143 4.6177329 1944.3904 -0.208297 0.188398 -0.184779
5149 5.1425718 1942.1247 -0.050061 0.064816 -0.028648
5161 5.8365847 1937.6090 0.018524 0.106220 -0.091394
5167 2.0015495 1935.3590 -0.242927 0.164056 -0.155884
5169 6.0139616 1934.6102 -0.040563 0.067491 -0.052962
5173 9.3841270 1933.1142 -0.025627 0.056710 -0.045943
5179 2.0015459 1930.8747 0.193795 0.096629 -0.013256
5187 102.45926 1927.8967 0.046313 0.030175 -0.000027
5197 2.0015405 1924.1870 -0.193964 0.226687 -0.215829
5209 2.0015370 1919.7543 0.076888 0.137553 0.125076
5223 6.0138169 1914.6085 -0.023484 0.114317 0.021349
5227 2.0015317 1913.1433 -0.128699 0.094399 0.045988
5233 2.0015299 1910.9497 -0.199001 0.133474 -0.108767
5241 6.0137694 1908.0328 -0.077447 0.056895 -0.042642
5257 9.3833110 1902.2256 0.186280 0.143216 0.130854
5259 6.0137221 1901.5022 0.103407 0.186899 0.171107
5263 5.1409035 1900.0570 0.048902 0.048362 0.036646
5277 6.0136752 1895.0161 0.048812 0.039873 -0.011779
5281 2.0015160 1893.5808 -0.062113 0.055342 0.025297
5293 4.4808466 1889.2877 -0.173901 0.125437 -0.119130
5299 9.3829128 1887.1485 0.000759 0.070683 0.057550
5317 5.8348422 1880.7598 -0.063971 0.045240 -0.020399
5323 2.0015040 1878.6399 -0.005440 0.091371 0.051485
5331 6.0135364 1875.8207 0.024602 0.039021 -0.010012
5347 2.0014973 1870.2076 -0.028333 0.057927 0.042846
5349 6.0134907 1869.5083 -0.118014 0.171097 -0.155919
5367 6.0134454 1863.2383 0.017309 0.059791 0.025856
5377 5.1393070 1859.7731 -0.020451 0.062236 0.053409
5383 9.3821351 1857.7002 0.023011 0.033048 0.012394
5403 6.0133556 1850.8236 -0.116543 0.158657 -0.140118
5407 2.0014807 1849.4544 -0.049727 0.040211 -0.001999
5413 2.0014790 1847.4044 -0.113964 0.103752 -0.084217
5419 2.0014774 1845.3589 -0.070830 0.129756 -0.118611
5421 17.846914 1844.6781 -0.012011 0.088462 0.080749
5431 2.0014741 1841.2815 -0.057422 0.046302 -0.030411
5437 2.0014725 1839.2496 0.022453 0.096472 0.085611
5443 2.0014709 1837.2221 -0.025859 0.040935 -0.007761
5449 2.0014692 1835.1991 -0.137124 0.140753 -0.133168
5461 4.5536794 1831.1665 0.091011 0.098052 0.077109
5473 5.8332001 1827.1515 -0.158610 0.133828 -0.130263
5479 2.0014612 1825.1506 0.283892 0.163889 0.087134
5493 6.0131363 1820.4988 -0.148605 0.152129 -0.147053
5503 2.0014548 1817.1906 0.057088 0.078517 -0.045593
5509 9.3810132 1815.2115 0.125245 0.107625 0.106150
5521 2.0014501 1811.2661 -0.003865 0.040691 -0.015213
5527 2.0014485 1809.2998 0.146025 0.119147 0.098558
5529 15.853763 1808.6453 0.233428 0.172388 0.154515
5551 28.855101 1801.4772 0.093465 0.080991 0.080220
5557 2.0014407 1799.5321 -0.031791 0.056489 -0.028388
5563 2.0014391 1797.5912 -0.237260 0.210105 -0.195140
5569 2.0014376 1795.6545 -0.082441 0.089007 -0.035580
5581 2.0014345 1791.7936 -0.130933 0.157261 -0.154154
5583 6.0129241 1791.1517 0.249480 0.198876 0.191633
5587 4.6068852 1789.8693 0.012800 0.044975 0.028078
5601 6.0128824 1785.3955 0.213606 0.104747 0.048354
5611 4.6963800 1782.2135 -0.045522 0.058378 0.004805
5619 6.0128411 1779.6761 0.154051 0.139942 0.128946
5623 2.0014237 1778.4101 0.264603 0.221808 0.218643
5629 5.8316498 1776.5145 -0.116989 0.136256 -0.111096
5637 6.0128000 1773.9933 -0.179407 0.162881 -0.160145
5641 2.0014192 1772.7353 -0.082183 0.080774 -0.072680
5647 2.0014177 1770.8518 -0.097242 0.096378 -0.065461
5653 2.0014162 1768.9722 0.239267 0.171752 0.161292
5659 2.0014147 1767.0967 0.025101 0.172349 -0.135405
5673 14.744639 1762.7358 0.002395 0.050879 0.014641
5677 9.3795952 1761.4937 0.023160 0.026722 -0.002083
5683 2.0014087 1759.6340 0.076997 0.056446 0.027238
5689 2.0014072 1757.7782 0.089546 0.120968 0.112016
5691 28.419476 1757.1604 0.017352 0.029149 0.014817
5701 2.0014042 1754.0782 -0.116805 0.141790 -0.135647
5707 5.8309068 1752.2341 -0.083511 0.156448 -0.150707
5719 26.069516 1748.5574 -0.068390 0.043658 -0.033396
5737 2.0013954 1743.0713 0.152732 0.235061 0.230980
5743 2.0013940 1741.2502 -0.071633 0.068518 -0.053192
5749 2.0013925 1739.4329 -0.029437 0.084465 -0.068173
5761 9.3789174 1735.8098 0.006961 0.057597 0.044771
5767 4.4575845 1734.0038 -0.045788 0.043847 0.005679
5779 2.0013853 1730.4032 -0.142088 0.122325 -0.118254
5791 2.0013824 1726.8175 -0.166281 0.172357 -0.168668
5799 6.0124417 1724.4352 -0.001540 0.049148 -0.026778
5803 9.3785859 1723.2466 0.021813 0.021329 0.008617
5809 4.6020994 1721.4667 0.000453 0.039792 -0.019407
5817 28.410256 1719.0992 -0.030905 0.034658 -0.016080
5821 2.0013753 1717.9179 -0.151526 0.196072 -0.172403
5827 2.0013739 1716.1490 0.100496 0.149339 0.145357
5833 5.1335534 1714.3837 -0.021477 0.048689 -0.001556
5839 2.0013710 1712.6220 0.169395 0.232120 0.226790
5851 2.0013682 1709.1096 -0.150860 0.127532 -0.105459
5853 6.0123267 1708.5255 -0.030336 0.140197 -0.118161
5857 2.0013668 1707.3587 -0.102821 0.177684 -0.152990
5869 2.0013640 1703.8678 -0.317078 0.247959 -0.241408
5871 15.814141 1703.2873 0.178141 0.147518 0.134691
5881 2.0013612 1700.3911 -0.055340 0.048282 0.006302
5889 17.804989 1698.0812 0.384064 0.385781 0.383519
5917 4.4648180 1690.0456 0.030472 0.063733 0.046640
5923 2.0013516 1688.3336 0.182612 0.137239 0.102231
5941 5.8287957 1683.2183 0.334204 0.370356 0.358988
5943 28.401434 1682.6519 0.026204 0.041040 0.030944
5947 5.1322546 1681.5201 -0.156745 0.094216 -0.054313
5953 2.0013448 1679.8253 -0.089302 0.075887 -0.046184
5961 6.0121029 1677.5709 0.100230 0.070640 0.037525
5971 9.3773066 1674.7613 -0.037623 0.069304 -0.053293
5977 4.5409307 1673.0801 0.124684 0.122626 0.116065
5979 6.0120664 1672.5205 -0.223476 0.313879 -0.310645
5983 4.6897903 1671.4023 -0.107598 0.137119 -0.120716
5997 6.0120301 1667.5004 0.007427 0.062318 -0.016705
6007 2.0013327 1664.7245 0.061488 0.044387 0.003388
6013 9.3769981 1663.0634 -0.049576 0.095858 -0.085572
6019 5.8281288 1661.4055 -0.033950 0.140527 -0.121510
6031 4.5976749 1658.0998 0.086233 0.082329 0.074587
6033 6.0119581 1657.5501 0.003788 0.061988 0.046688
6037 2.0013260 1656.4519 0.021510 0.048092 0.040683
6043 2.0013247 1654.8072 -0.316525 0.373893 -0.371161
6051 6.0119225 1652.6194 -0.102511 0.069703 -0.033380
6067 2.0013195 1648.2611 -0.225617 0.176326 -0.169830
6073 2.0013182 1646.6326 0.185516 0.135751 0.128732
6079 2.0013169 1645.0074 0.128440 0.088847 0.076988
6087 6.0118519 1642.8454 -0.042262 0.089635 -0.057248
6091 2.0013143 1641.7665 0.167720 0.250776 0.236263
6097 28.674897 1640.1509 0.000427 0.026716 0.015416
6121 2.0013078 1633.7200 -0.061133 0.051585 0.011104
6123 17.786492 1633.1863 0.107173 0.111635 -0.053073
6133 2.0013053 1630.5234 0.100322 0.138541 0.134452
6139 9.3760977 1628.9298 0.074261 0.056931 0.041151
6151 2.0013014 1625.7519 -0.128244 0.098903 -0.047587
6159 6.0117130 1623.6402 0.190586 0.085900 0.044536
6163 2.0012989 1622.5864 0.124044 0.088565 0.072760
6169 4.6867996 1621.0083 0.083843 0.106672 0.099517
6181 9.3758058 1617.8612 -0.039827 0.075368 0.052236
6199 2.0012914 1613.1634 0.163588 0.213396 0.207731
6211 2.0012889 1610.0467 -0.023444 0.054895 -0.022095
6213 15.779048 1609.5284 -0.028708 0.038948 0.003974
6217 2.0012876 1608.4928 -0.162027 0.181315 -0.165488
6229 2.0012851 1605.3941 -0.230362 0.203937 -0.197656
6231 14.652557 1604.8788 0.026361 0.048781 -0.005939
6247 2.0012814 1600.7684 -0.335127 0.297197 -0.295079
6249 6.0115440 1600.2560 0.154857 0.097071 0.030665
6267 6.0115108 1595.6598 0.092740 0.066629 0.021587
6271 2.0012765 1594.6420 0.153195 0.052022 0.028056
6277 2.0012753 1593.1177 0.181175 0.204757 0.204025
6283 4.4536594 1591.5964 -0.184497 0.123948 -0.107992
6289 5.1286442 1590.0779 0.149799 0.103557 0.098323
6301 2.0012704 1587.0497 0.031738 0.070831 0.058469
6331 5.8256269 1579.5293 -0.016488 0.047959 0.022954
6337 2.0012632 1578.0338 0.259087 0.173461 0.168280
6339 6.0113798 1577.5359 -0.386646 0.390057 -0.386773
6343 2.0012620 1576.5411 0.355242 0.179471 0.134055
6349 9.3746770 1575.0512 0.186970 0.153551 0.147929
6357 17.769392 1573.0691 0.120452 0.075087 0.057889
6361 2.0012585 1572.0799 -0.072117 0.151602 -0.132658
6367 2.0012573 1570.5984 0.018108 0.065445 0.055837
6373 2.0012561 1569.1197 0.244078 0.131905 0.111522
6379 2.0012549 1567.6438 -0.110952 0.151750 -0.149119
6393 6.0112835 1564.2109 -0.025241 0.111473 0.060113
6397 2.0012514 1563.2328 -0.004218 0.060508 0.028064
6403 5.1275275 1561.7679 0.168493 0.185741 0.182477
6411 6.0112518 1559.8191 -0.311086 0.244921 -0.236888
6421 2.0012467 1557.3898 0.077788 0.115571 0.103661
6427 2.0012455 1555.9359 0.060191 0.058034 0.044792
6429 6.0112202 1555.4519 0.008238 0.113063 -0.101348
6433 9.3741348 1554.4847 0.041798 0.027687 0.017207
6447 28.369637 1551.1090 -0.116978 0.086386 -0.077954
6451 2.0012409 1550.1473 -0.004557 0.102734 0.082279
6469 2.0012374 1545.8340 0.000267 0.041277 0.030589
6481 2.0012351 1542.9718 0.022956 0.083014 -0.068743
6483 6.0111266 1542.4958 0.292663 0.293131 0.284824
6487 5.8244669 1541.5446 0.217776 0.155058 0.147025
6493 4.5302634 1540.1201 0.158750 0.132631 0.069602
6499 4.4369346 1538.6983 0.094945 0.084876 0.073179
6529 2.0012261 1531.6281 -0.200895 0.298940 -0.295460
6537 6.0110345 1529.7537 -0.011390 0.066392 0.047766
6541 4.6813383 1528.8182 -0.030670 0.098563 -0.080375
6547 2.0012227 1527.4171 0.096491 0.056824 0.024282
6553 2.0012216 1526.0186 0.009611 0.064685 -0.036072
6559 9.3733476 1524.6227 0.009941 0.036010 -0.009579
6571 2.0012182 1521.8384 -0.082406 0.058888 -0.048373
6573 28.362460 1521.3753 -0.020497 0.038575 -0.006913
6577 2.0012171 1520.4501 0.072784 0.090866 0.059786
6607 2.0012116 1513.5462 -0.060480 0.051808 0.025630
6609 6.0109141 1513.0882 -0.029479 0.077393 -0.044735
6619 2.0012094 1510.8022 0.023491 0.072137 -0.044821
